V1 V2 V3 V5 V6 V11 V12 V14 V15
9534 cell1_MACS_peak_7677 5 6 9 6 22 21 20 20
9535 cell1_MACS_peak_7681 4 6 3 2 18 18 18 16
9536 cell1_MACS_peak_7682 5 5 6 10 16 14 14 17
9537 cell1_MACS_peak_769 8 8 10 7 19 20 19 19
9538 cell1_MACS_peak_7697 4 7 11 6 16 18 21 17
9539 cell1_MACS_peak_77 10 12 9 16 38 44 42 43
9540 cell1_MACS_peak_7701 10 12 11 16 35 36 30 36
9541 cell1_MACS_peak_7705 5 8 4 8 10 12 7 14
9542 cell1_MACS_peak_7712 5 3 4 6 9 10 9 9
9543 cell1_MACS_peak_7716 10 8 14 11 21 19 21 21
9544 cell1_MACS_peak_7719 9 7 15 12 22 29 24 35
9545 cell1_MACS_peak_772 5 5 4 5 11 12 11 12
9546 cell1_MACS_peak_7738 9 9 15 11 17 16 19 19
9547 cell1_MACS_peak_775 16 11 15 25 47 45 47 46
9548 cell1_MACS_peak_7752 18 19 21 24 56 58 58 68
9549 cell1_MACS_peak_7781 1 2 0 3 8 9 9 9
9550 cell1_MACS_peak_7785 4 2 4 6 13 20 19 21
9551 cell1_MACS_peak_7787 2 3 6 6 15 15 15 19
9552 cell1_MACS_peak_78 9 9 9 12 16 18 18 18
9553 cell1_MACS_peak_7800 33 33 44 42 113 117 138 131
9554 cell1_MACS_peak_7802 26 14 23 29 61 68 69 65
9555 cell1_MACS_peak_7810 11 16 12 15 19 17 22 24
9556 cell1_MACS_peak_7811 4 1 4 3 6 10 11 11
9557 cell1_MACS_peak_7821 4 5 6 12 35 33 35 35
9558 cell1_MACS_peak_7823 28 29 39 37 101 99 99 98
9559 cell1_MACS_peak_7824 2 3 3 5 14 14 14 16
9560 cell1_MACS_peak_7825 8 7 11 14 54 52 55 55
9561 cell1_MACS_peak_7826 2 2 3 7 12 10 14 10
9562 cell1_MACS_peak_783 7 5 7 4 9 14 15 15
9563 cell1_MACS_peak_7830 4 7 5 3 16 15 14 16
9564 cell1_MACS_peak_7833 7 11 9 13 22 20 24 30
9565 cell1_MACS_peak_7836 3 2 2 2 8 12 10 8
9566 cell1_MACS_peak_7847 13 10 14 11 11 11 13 14
9567 cell1_MACS_peak_7851 7 8 11 10 16 17 17 19
9568 cell1_MACS_peak_7868 8 17 18 15 42 40 44 38
9569 cell1_MACS_peak_787 4 4 6 9 11 23 25 15
9570 cell1_MACS_peak_7879 2 3 2 3 4 4 9 7
9571 cell1_MACS_peak_7880 5 4 9 9 21 17 24 17
9572 cell1_MACS_peak_7883 6 12 14 11 31 26 30 27
9573 cell1_MACS_peak_7888 6 8 9 8 12 13 14 15
9574 cell1_MACS_peak_7892 19 19 19 22 39 46 47 40
9575 cell1_MACS_peak_7895 3 1 3 5 7 13 11 7
9576 cell1_MACS_peak_7905 10 9 14 9 16 16 28 28
9577 cell1_MACS_peak_7913 8 4 6 7 30 33 37 30
9578 cell1_MACS_peak_7922 4 7 14 10 32 39 44 44
9579 cell1_MACS_peak_7926 12 13 15 11 26 17 22 30
9580 cell1_MACS_peak_7936 6 5 9 9 15 15 14 14
9581 cell1_MACS_peak_7938 2 1 2 2 8 4 8 6
9582 cell1_MACS_peak_7939 6 9 12 15 41 27 38 38
9583 cell1_MACS_peak_7943 3 5 17 9 39 36 45 42
9584 cell1_MACS_peak_7952 3 1 3 3 5 7 7 8
9585 cell1_MACS_peak_7953 7 4 3 5 7 11 13 18
9586 cell1_MACS_peak_7954 11 10 11 14 18 12 13 12
9587 cell1_MACS_peak_796 2 5 7 3 20 19 19 20
9588 cell1_MACS_peak_7964 10 8 12 11 13 12 12 11
9589 cell1_MACS_peak_7971 12 13 12 16 17 15 15 15
9590 cell1_MACS_peak_7975 14 11 21 10 31 34 33 36
9591 cell1_MACS_peak_7977 4 5 7 8 21 16 17 19
9592 cell1_MACS_peak_799 6 4 6 5 11 9 14 11
9593 cell1_MACS_peak_8002 7 9 15 12 36 52 47 46
9594 cell1_MACS_peak_8019 8 6 8 6 16 18 27 26
9595 cell1_MACS_peak_8033 8 6 5 6 11 14 12 9
9596 cell1_MACS_peak_804 4 4 5 6 11 9 9 10
9597 cell1_MACS_peak_8044 29 35 38 37 60 70 79 71
9598 cell1_MACS_peak_8046 5 6 8 6 18 18 21 22
9599 cell1_MACS_peak_8054 9 13 11 11 18 17 16 18
9600 cell1_MACS_peak_8057 9 7 8 10 15 13 8 7
9601 cell1_MACS_peak_8059 5 5 6 7 15 13 17 15
9602 cell1_MACS_peak_8061 9 8 8 15 32 32 37 43
9603 cell1_MACS_peak_8065 4 7 4 6 9 10 11 16
9604 cell1_MACS_peak_8066 3 1 6 6 14 12 14 17
9605 cell1_MACS_peak_8077 3 3 6 5 8 6 13 16
9606 cell1_MACS_peak_8091 25 26 28 30 37 41 40 41
9607 cell1_MACS_peak_8097 11 10 12 7 18 24 24 22
9608 cell1_MACS_peak_8099 9 8 12 11 13 15 13 14
9609 cell1_MACS_peak_811 4 7 11 9 22 26 26 24
9610 cell1_MACS_peak_8123 8 8 8 10 15 12 12 15
9611 cell1_MACS_peak_8124 5 2 6 9 12 10 15 12
9612 cell1_MACS_peak_8130 4 4 6 5 19 23 18 26
9613 cell1_MACS_peak_8139 15 13 12 14 13 12 14 14
9614 cell1_MACS_peak_8147 4 3 5 6 12 12 10 10
9615 cell1_MACS_peak_8148 2 4 4 7 11 11 11 11
9616 cell1_MACS_peak_8157 7 4 9 9 17 19 30 21
9617 cell1_MACS_peak_8163 10 9 12 14 34 29 33 34
9618 cell1_MACS_peak_8174 3 7 6 3 10 7 9 16
9619 cell1_MACS_peak_8177 8 9 8 11 11 10 14 10
9620 cell1_MACS_peak_8200 7 9 3 7 11 7 13 7
9621 cell1_MACS_peak_8203 14 13 13 9 18 12 13 9
9622 cell1_MACS_peak_8205 6 10 12 8 26 25 16 23
9623 cell1_MACS_peak_8206 9 10 10 9 13 14 14 14
9624 cell1_MACS_peak_8212 9 8 12 9 7 11 10 12
9625 cell1_MACS_peak_8215 11 13 7 10 18 18 17 14
9626 cell1_MACS_peak_8223 9 7 8 5 16 21 21 22
9627 cell1_MACS_peak_8229 8 6 4 9 29 32 35 36
9628 cell1_MACS_peak_8233 13 11 16 16 30 21 32 27
9629 cell1_MACS_peak_8236 8 7 6 10 14 16 16 15
9630 cell1_MACS_peak_824 8 3 5 2 10 10 12 12
9631 cell1_MACS_peak_8240 10 8 14 17 60 55 59 61
9632 cell1_MACS_peak_8242 6 2 6 7 17 17 18 14
9633 cell1_MACS_peak_8250 2 4 2 4 7 11 9 13
9634 cell1_MACS_peak_8252 11 10 7 13 23 15 16 17
9635 cell1_MACS_peak_8265 5 5 2 6 12 18 16 12
9636 cell1_MACS_peak_8272 10 11 13 10 16 19 14 13
9637 cell1_MACS_peak_8276 13 17 18 13 28 29 30 31
9638 cell1_MACS_peak_8279 8 7 7 8 20 23 24 22
9639 cell1_MACS_peak_8285 2 5 3 4 8 8 12 11
9640 cell1_MACS_peak_8294 8 6 11 12 25 28 26 34
9641 cell1_MACS_peak_8303 7 9 9 6 12 13 12 13
9642 cell1_MACS_peak_8309 4 7 11 9 39 33 41 31
9643 cell1_MACS_peak_8331 12 12 14 20 15 14 13 12
9644 cell1_MACS_peak_8335 2 3 3 1 4 6 8 7
9645 cell1_MACS_peak_8338 7 5 6 6 10 14 11 17
9646 cell1_MACS_peak_8340 3 4 4 2 11 11 9 13
9647 cell1_MACS_peak_8341 4 6 7 6 10 10 10 10
9648 cell1_MACS_peak_8353 3 4 3 4 11 9 9 12
9649 cell1_MACS_peak_8354 1 1 4 2 14 8 13 12
9650 cell1_MACS_peak_8355 5 3 9 7 11 18 19 22
9651 cell1_MACS_peak_836 12 11 12 13 18 18 17 20
9652 cell1_MACS_peak_8361 4 5 4 6 18 18 21 15
9653 cell1_MACS_peak_8362 2 0 4 6 13 14 16 11
9654 cell1_MACS_peak_8368 0 2 5 5 15 13 15 17
9655 cell1_MACS_peak_8382 1 1 1 3 13 18 20 18
9656 cell1_MACS_peak_8388 5 8 5 6 19 19 21 21
9657 cell1_MACS_peak_8389 17 22 28 26 68 61 66 73
9658 cell1_MACS_peak_8395 7 8 12 9 12 16 13 17
9659 cell1_MACS_peak_8403 5 5 6 6 12 10 11 9
9660 cell1_MACS_peak_8407 4 1 5 2 11 12 15 17
9661 cell1_MACS_peak_841 6 6 8 7 28 29 30 27
9662 cell1_MACS_peak_8419 4 4 3 4 13 15 15 14
9663 cell1_MACS_peak_842 5 5 9 10 15 15 14 10
9664 cell1_MACS_peak_8423 4 5 10 11 19 23 27 28
9665 cell1_MACS_peak_843 10 11 10 9 11 13 9 9
9666 cell1_MACS_peak_8432 4 5 7 4 14 12 25 26
9667 cell1_MACS_peak_8434 5 7 11 14 47 47 49 51
9668 cell1_MACS_peak_8436 1 3 3 3 16 14 9 15
9669 cell1_MACS_peak_844 4 5 7 5 11 16 13 14
9670 cell1_MACS_peak_8443 14 20 18 21 56 58 63 63
9671 cell1_MACS_peak_8446 23 21 22 21 30 31 22 27
9672 cell1_MACS_peak_845 2 4 3 6 6 7 9 10
9673 cell1_MACS_peak_8463 12 14 12 14 25 24 22 29
9674 cell1_MACS_peak_8473 4 4 9 6 18 16 13 16
9675 cell1_MACS_peak_8477 6 10 8 10 9 11 10 9
9676 cell1_MACS_peak_8481 3 5 4 3 16 12 13 15
9677 cell1_MACS_peak_8483 1 1 3 3 8 7 8 12
9678 cell1_MACS_peak_8484 3 4 4 6 14 19 19 20
9679 cell1_MACS_peak_8485 2 3 2 2 6 9 11 11
9680 cell1_MACS_peak_8488 8 10 14 12 25 27 31 30
9681 cell1_MACS_peak_8489 3 0 4 2 12 12 13 11
9682 cell1_MACS_peak_8494 6 7 7 7 12 15 13 15
9683 cell1_MACS_peak_85 4 1 5 4 17 16 18 14
9684 cell1_MACS_peak_8500 2 7 5 4 12 15 17 11
9685 cell1_MACS_peak_8501 13 10 29 22 72 75 79 79
9686 cell1_MACS_peak_8502 6 2 3 7 17 14 21 14
9687 cell1_MACS_peak_8503 3 4 5 4 8 9 7 6
9688 cell1_MACS_peak_8508 1 2 2 4 8 8 11 11
9689 cell1_MACS_peak_8511 3 4 3 1 4 9 10 8
9690 cell1_MACS_peak_8516 5 6 10 11 22 19 26 26
9691 cell1_MACS_peak_8526 15 17 17 14 30 26 27 27
9692 cell1_MACS_peak_8536 11 10 12 9 13 18 22 15
9693 cell1_MACS_peak_8537 1 3 4 3 9 10 13 15
9694 cell1_MACS_peak_8538 3 6 5 3 8 11 11 6
9695 cell1_MACS_peak_8540 2 5 4 4 7 9 8 7
9696 cell1_MACS_peak_8543 4 8 5 8 28 27 32 30
9697 cell1_MACS_peak_8549 8 8 6 9 16 24 23 17
9698 cell1_MACS_peak_8551 11 11 10 11 20 19 19 17
9699 cell1_MACS_peak_8556 11 9 8 10 13 10 14 13
9700 cell1_MACS_peak_8557 20 18 23 20 29 21 24 25
9701 cell1_MACS_peak_8558 7 5 7 6 10 12 7 12
9702 cell1_MACS_peak_8561 5 10 10 6 21 21 18 19
9703 cell1_MACS_peak_8564 2 2 5 1 10 9 10 11
9704 cell1_MACS_peak_858 7 6 8 11 15 15 14 18
9705 cell1_MACS_peak_8584 9 8 13 12 30 34 36 34
9706 cell1_MACS_peak_8589 10 11 14 13 18 20 17 17
9707 cell1_MACS_peak_859 10 10 13 18 31 26 33 29
9708 cell1_MACS_peak_8600 20 20 17 17 20 14 16 14
9709 cell1_MACS_peak_8607 4 3 4 6 14 17 16 21
9710 cell1_MACS_peak_861 20 19 24 21 38 42 42 37
9711 cell1_MACS_peak_8613 11 9 21 20 45 40 47 44
9712 cell1_MACS_peak_8632 4 3 5 4 10 10 10 13
9713 cell1_MACS_peak_8638 8 9 14 14 32 37 42 41
9714 cell1_MACS_peak_864 15 14 13 15 12 22 23 18
9715 cell1_MACS_peak_8640 5 5 5 5 18 16 17 16
9716 cell1_MACS_peak_8642 3 4 8 7 14 8 15 14
9717 cell1_MACS_peak_8649 5 9 13 7 19 26 27 24
9718 cell1_MACS_peak_8652 4 8 10 8 17 15 18 20
9719 cell1_MACS_peak_8665 8 9 7 6 10 9 13 8
9720 cell1_MACS_peak_8667 2 2 7 1 15 11 19 14
9721 cell1_MACS_peak_8668 7 7 10 10 14 20 31 27
9722 cell1_MACS_peak_8669 13 14 15 17 21 25 23 22
9723 cell1_MACS_peak_8670 5 5 6 3 17 16 12 13
9724 cell1_MACS_peak_8671 10 10 19 19 46 45 46 50
9725 cell1_MACS_peak_8678 6 4 7 9 19 25 18 22
9726 cell1_MACS_peak_8681 6 6 6 7 16 20 20 20
9727 cell1_MACS_peak_8686 5 7 8 9 27 23 22 21
9728 cell1_MACS_peak_8688 7 5 7 8 8 13 17 18
9729 cell1_MACS_peak_8701 3 5 0 2 10 9 9 11
9730 cell1_MACS_peak_8704 4 6 6 6 6 9 10 11
9731 cell1_MACS_peak_8715 3 4 5 6 13 10 9 12
9732 cell1_MACS_peak_8718 5 3 4 4 11 11 9 9
9733 cell1_MACS_peak_8719 3 5 3 7 20 23 23 21
9734 cell1_MACS_peak_872 7 10 10 9 29 26 28 22
9735 cell1_MACS_peak_8721 2 1 5 6 21 21 24 16
9736 cell1_MACS_peak_8726 8 8 8 14 40 43 44 47
9737 cell1_MACS_peak_8727 4 4 4 9 21 24 30 26
9738 cell1_MACS_peak_8729 0 0 3 2 8 10 11 10
9739 cell1_MACS_peak_8730 3 4 6 5 14 10 17 13
9740 cell1_MACS_peak_8731 4 6 5 8 13 15 17 19
9741 cell1_MACS_peak_8732 4 3 3 3 12 10 12 10
9742 cell1_MACS_peak_8737 15 11 12 13 19 19 21 18
9743 cell1_MACS_peak_8745 5 3 4 7 17 19 24 18
9744 cell1_MACS_peak_8746 6 3 9 4 12 12 12 10
9745 cell1_MACS_peak_8750 1 1 3 2 10 13 12 12
9746 cell1_MACS_peak_8751 4 5 5 4 9 10 10 11
9747 cell1_MACS_peak_8753 2 5 4 7 10 13 10 16
9748 cell1_MACS_peak_8755 10 18 16 14 58 60 83 73
9749 cell1_MACS_peak_8767 6 3 5 3 8 7 9 7
9750 cell1_MACS_peak_8769 6 6 6 4 12 7 11 10
9751 cell1_MACS_peak_8778 6 6 13 13 31 22 23 24
9752 cell1_MACS_peak_878 11 8 14 13 30 21 33 30
9753 cell1_MACS_peak_8788 12 11 16 11 25 21 23 27
9754 cell1_MACS_peak_8796 11 14 18 12 22 31 25 22
9755 cell1_MACS_peak_8800 4 5 8 5 15 12 15 15
9756 cell1_MACS_peak_8803 11 10 13 11 18 15 19 18
9757 cell1_MACS_peak_8807 11 8 15 12 27 21 29 24
9758 cell1_MACS_peak_881 18 16 15 15 31 31 26 25
9759 cell1_MACS_peak_8810 5 6 8 7 7 16 18 12
9760 cell1_MACS_peak_8813 2 2 4 5 10 6 12 8
9761 cell1_MACS_peak_8815 3 4 5 5 10 11 15 18
9762 cell1_MACS_peak_883 9 12 16 12 37 34 31 37
9763 cell1_MACS_peak_8832 3 2 5 6 10 8 10 10
9764 cell1_MACS_peak_8835 8 12 12 9 18 17 24 22
9765 cell1_MACS_peak_8836 7 7 9 7 12 14 11 18
9766 cell1_MACS_peak_8838 5 1 4 5 18 17 14 19
9767 cell1_MACS_peak_884 10 12 12 16 34 41 42 48
9768 cell1_MACS_peak_8850 7 5 11 11 31 28 28 31
9769 cell1_MACS_peak_8855 4 9 7 8 19 14 20 12
9770 cell1_MACS_peak_8856 3 2 2 3 7 5 9 8
9771 cell1_MACS_peak_8857 5 2 8 7 15 20 16 19
9772 cell1_MACS_peak_8858 2 1 2 5 15 12 13 17
9773 cell1_MACS_peak_8859 8 9 10 8 10 14 11 11
9774 cell1_MACS_peak_8865 2 1 3 2 10 9 11 10
9775 cell1_MACS_peak_8872 2 4 3 4 6 6 9 9
9776 cell1_MACS_peak_8885 8 7 6 9 18 14 12 14
9777 cell1_MACS_peak_8900 7 8 11 8 14 15 21 18
9778 cell1_MACS_peak_8906 11 10 14 9 16 24 20 20
9779 cell1_MACS_peak_8911 2 7 9 6 22 23 22 25
9780 cell1_MACS_peak_8913 5 7 13 16 57 50 53 55
9781 cell1_MACS_peak_8914 4 0 3 2 13 12 10 13
9782 cell1_MACS_peak_8916 5 3 4 7 26 24 24 24
9783 cell1_MACS_peak_8918 5 6 10 12 21 20 26 21
9784 cell1_MACS_peak_8919 8 6 13 10 18 19 23 22
9785 cell1_MACS_peak_8924 3 2 7 2 16 17 21 20
9786 cell1_MACS_peak_8925 2 3 4 3 7 7 9 7
9787 cell1_MACS_peak_8929 6 8 7 6 9 10 12 12
9788 cell1_MACS_peak_8932 2 3 3 5 9 10 12 11
9789 cell1_MACS_peak_8933 7 5 7 12 35 33 45 40
9790 cell1_MACS_peak_8936 2 2 5 1 5 8 9 15
9791 cell1_MACS_peak_8940 1 2 4 6 8 8 11 10
9792 cell1_MACS_peak_8945 2 2 7 12 17 25 28 27
9793 cell1_MACS_peak_8947 14 15 14 15 21 20 15 20
9794 cell1_MACS_peak_8949 1 1 1 2 13 14 15 14
9795 cell1_MACS_peak_8954 5 6 8 11 22 28 20 24
9796 cell1_MACS_peak_8965 9 10 13 17 27 32 33 27
9797 cell1_MACS_peak_8966 5 5 9 4 14 12 12 20
9798 cell1_MACS_peak_8980 3 4 6 6 20 20 24 19
9799 cell1_MACS_peak_8981 9 10 14 14 25 29 32 33
9800 cell1_MACS_peak_8989 4 2 5 4 9 11 13 11
9801 cell1_MACS_peak_899 17 14 25 25 61 61 61 59
9802 cell1_MACS_peak_8993 4 3 4 6 16 13 12 16
9803 cell1_MACS_peak_8995 2 1 5 3 9 8 7 13
9804 cell1_MACS_peak_9019 5 6 6 8 14 11 17 14
9805 cell1_MACS_peak_9026 6 6 7 9 10 14 15 17
9806 cell1_MACS_peak_9030 3 5 6 5 10 13 10 9
9807 cell1_MACS_peak_9033 14 19 16 16 14 18 18 15
9808 cell1_MACS_peak_9035 5 5 3 8 18 16 19 14
9809 cell1_MACS_peak_9042 9 12 16 19 52 53 53 50
9810 cell1_MACS_peak_9043 5 6 10 9 17 12 15 14
9811 cell1_MACS_peak_9047 14 20 30 32 80 87 89 84
9812 cell1_MACS_peak_9051 4 4 5 7 17 14 15 12
9813 cell1_MACS_peak_9056 8 7 10 5 11 14 15 14
9814 cell1_MACS_peak_9057 6 5 6 6 18 13 15 17
9815 cell1_MACS_peak_9059 5 4 5 4 15 12 13 16
9816 cell1_MACS_peak_9060 10 8 10 11 22 24 23 29
9817 cell1_MACS_peak_9062 2 2 5 4 8 10 11 13
9818 cell1_MACS_peak_9065 6 8 7 13 15 15 20 21
9819 cell1_MACS_peak_9068 10 10 11 17 15 20 25 29
9820 cell1_MACS_peak_9070 8 7 12 14 49 51 55 54
9821 cell1_MACS_peak_9071 10 10 15 17 41 43 52 50
9822 cell1_MACS_peak_9073 3 5 8 5 13 13 18 17
9823 cell1_MACS_peak_9080 3 3 5 4 8 12 15 10
9824 cell1_MACS_peak_9082 1 4 4 3 15 15 13 16
9825 cell1_MACS_peak_9083 6 3 3 5 13 8 15 12
9826 cell1_MACS_peak_9092 5 6 9 6 14 19 12 21
9827 cell1_MACS_peak_9093 1 2 5 7 18 18 20 24
9828 cell1_MACS_peak_9095 16 13 13 19 34 36 45 46
9829 cell1_MACS_peak_9101 8 8 8 7 19 17 19 21
9830 cell1_MACS_peak_9103 4 5 8 6 18 21 18 22
9831 cell1_MACS_peak_9107 4 6 5 6 10 9 7 8
9832 cell1_MACS_peak_9108 5 7 8 6 9 6 7 10
9833 cell1_MACS_peak_911 4 5 8 6 16 19 19 18
9834 cell1_MACS_peak_9110 11 10 7 8 19 21 18 24
9835 cell1_MACS_peak_9113 16 21 28 29 75 79 82 82
9836 cell1_MACS_peak_912 10 9 14 9 12 16 18 25
9837 cell1_MACS_peak_9120 2 4 3 4 7 7 10 10
9838 cell1_MACS_peak_9129 4 4 4 7 12 12 12 13
9839 cell1_MACS_peak_9131 9 10 10 8 10 11 11 9
9840 cell1_MACS_peak_9136 9 7 10 8 24 22 25 25
9841 cell1_MACS_peak_9145 2 3 7 8 19 17 24 18
9842 cell1_MACS_peak_9177 5 4 10 9 29 21 27 34
9843 cell1_MACS_peak_9183 6 5 5 6 19 16 22 23
9844 cell1_MACS_peak_9187 9 12 23 20 62 73 91 72
9845 cell1_MACS_peak_9196 4 3 3 6 12 10 10 13
9846 cell1_MACS_peak_9228 18 20 25 19 63 59 70 68
9847 cell1_MACS_peak_9234 9 8 8 10 13 10 18 17
9848 cell1_MACS_peak_9235 5 2 4 2 13 9 12 14
9849 cell1_MACS_peak_9244 6 3 6 6 17 17 22 22
9850 cell1_MACS_peak_9246 6 4 13 17 35 41 46 38
9851 cell1_MACS_peak_9247 5 5 7 5 13 14 12 13
9852 cell1_MACS_peak_9250 5 9 11 13 29 40 35 33
9853 cell1_MACS_peak_9259 4 9 14 12 38 45 47 49
9854 cell1_MACS_peak_9263 4 4 7 4 11 13 11 19
9855 cell1_MACS_peak_9265 4 3 6 4 13 14 17 18
9856 cell1_MACS_peak_9278 2 2 4 4 4 8 6 7
9857 cell1_MACS_peak_9281 7 8 12 8 15 19 16 12
9858 cell1_MACS_peak_9287 4 6 5 8 9 13 11 11
9859 cell1_MACS_peak_9288 6 8 9 4 13 12 18 13
9860 cell1_MACS_peak_9301 9 8 9 10 16 16 17 17
9861 cell1_MACS_peak_931 14 14 13 15 35 33 40 52
9862 cell1_MACS_peak_9328 9 5 13 10 47 39 59 55
9863 cell1_MACS_peak_9333 1 3 3 4 12 15 19 13
9864 cell1_MACS_peak_9337 5 4 3 4 10 11 11 11
9865 cell1_MACS_peak_9343 6 5 8 11 17 19 24 23
9866 cell1_MACS_peak_9344 7 6 8 4 17 18 17 15
9867 cell1_MACS_peak_9348 3 3 4 4 11 9 13 8
9868 cell1_MACS_peak_935 5 5 8 4 15 8 12 15
9869 cell1_MACS_peak_9374 6 8 8 9 13 13 14 15
9870 cell1_MACS_peak_9377 7 7 8 9 25 26 30 27
9871 cell1_MACS_peak_9381 9 5 11 10 51 50 67 61
9872 cell1_MACS_peak_9382 9 4 8 10 21 26 25 32
9873 cell1_MACS_peak_939 7 8 6 9 25 21 31 26
9874 cell1_MACS_peak_9391 13 8 6 7 17 14 17 21
9875 cell1_MACS_peak_9396 11 19 12 22 41 48 46 50
9876 cell1_MACS_peak_9408 10 9 10 10 12 15 9 9
9877 cell1_MACS_peak_9410 5 4 5 8 15 19 14 17
9878 cell1_MACS_peak_9411 4 3 5 4 12 10 9 12
9879 cell1_MACS_peak_9428 8 7 13 8 42 45 43 40
9880 cell1_MACS_peak_9432 2 2 3 1 6 9 7 7
9881 cell1_MACS_peak_9444 15 10 14 15 40 34 36 41
9882 cell1_MACS_peak_9456 3 2 5 5 9 6 13 11
9883 cell1_MACS_peak_9458 9 7 9 9 30 27 20 26
9884 cell1_MACS_peak_9462 2 3 4 4 15 11 11 13
9885 cell1_MACS_peak_9463 8 5 4 5 11 10 14 11
9886 cell1_MACS_peak_947 30 21 22 25 46 48 54 48
9887 cell1_MACS_peak_9473 6 8 9 7 14 12 17 12
9888 cell1_MACS_peak_9474 2 5 4 2 10 10 10 11
9889 cell1_MACS_peak_9484 7 4 6 6 15 17 17 16
9890 cell1_MACS_peak_9494 12 13 12 18 33 24 36 30
9891 cell1_MACS_peak_9496 4 4 5 3 16 10 13 10
9892 cell1_MACS_peak_950 17 20 20 20 28 31 29 36
9893 cell1_MACS_peak_9502 7 5 12 9 23 30 30 27
9894 cell1_MACS_peak_9507 4 1 7 3 10 13 12 14
9895 cell1_MACS_peak_9509 9 10 13 12 16 21 15 14
9896 cell1_MACS_peak_951 7 6 8 7 7 14 9 15
9897 cell1_MACS_peak_9513 3 5 8 2 17 12 17 22
9898 cell1_MACS_peak_9516 7 7 11 15 45 41 40 43
9899 cell1_MACS_peak_9521 6 11 9 6 24 22 25 25
9900 cell1_MACS_peak_9526 5 2 5 5 13 13 14 13
9901 cell1_MACS_peak_9530 5 6 6 6 15 14 18 11
9902 cell1_MACS_peak_9531 5 6 7 4 18 16 25 19
9903 cell1_MACS_peak_954 9 9 11 12 14 11 18 15
9904 cell1_MACS_peak_9541 8 12 7 9 14 10 11 12
9905 cell1_MACS_peak_9544 3 3 2 4 20 19 22 26
9906 cell1_MACS_peak_9547 2 6 4 3 10 9 10 11
9907 cell1_MACS_peak_9552 0 1 1 3 12 11 14 12
9908 cell1_MACS_peak_9555 6 5 12 8 24 30 28 22
9909 cell1_MACS_peak_9560 7 7 7 6 12 15 21 11
9910 cell1_MACS_peak_9574 6 9 13 7 16 9 14 10
9911 cell1_MACS_peak_9579 1 3 4 3 9 9 17 13
9912 cell1_MACS_peak_9584 10 10 10 7 25 20 24 26
9913 cell1_MACS_peak_9586 1 1 0 2 13 13 14 12
9914 cell1_MACS_peak_9587 1 2 2 3 7 9 7 6
9915 cell1_MACS_peak_9595 4 6 6 7 13 11 12 16
9916 cell1_MACS_peak_9602 4 2 6 5 22 20 25 22
9917 cell1_MACS_peak_9604 1 2 3 3 7 6 8 7
9918 cell1_MACS_peak_9606 8 3 4 7 24 18 22 19
9919 cell1_MACS_peak_9609 1 5 9 7 13 17 23 18
9920 cell1_MACS_peak_9611 2 2 2 1 8 8 9 12
9921 cell1_MACS_peak_9612 3 2 9 3 11 12 20 22
9922 cell1_MACS_peak_9614 7 3 10 9 33 34 35 33
9923 cell1_MACS_peak_9616 2 3 4 3 12 8 14 12
9924 cell1_MACS_peak_9621 4 5 8 9 19 19 21 28
9925 cell1_MACS_peak_9624 2 2 5 7 12 13 13 13
9926 cell1_MACS_peak_9629 0 0 0 2 10 7 12 10
9927 cell1_MACS_peak_9630 6 5 5 10 27 28 28 32
9928 cell1_MACS_peak_9637 5 3 7 5 7 13 12 13
9929 cell1_MACS_peak_9640 2 4 4 7 19 16 18 18
9930 cell1_MACS_peak_9654 3 1 4 2 10 9 10 10
9931 cell1_MACS_peak_9662 4 4 6 6 14 16 17 12
9932 cell1_MACS_peak_9665 10 7 8 15 59 56 63 63
9933 cell1_MACS_peak_9673 1 2 2 5 15 14 13 17
9934 cell1_MACS_peak_9676 6 4 7 6 23 20 28 20
9935 cell1_MACS_peak_9677 5 7 11 10 26 25 30 31
9936 cell1_MACS_peak_9692 7 7 11 12 21 20 22 21
9937 cell1_MACS_peak_9703 12 14 19 15 22 32 33 35
9938 cell1_MACS_peak_9714 4 3 4 5 12 8 11 9
9939 cell1_MACS_peak_9715 7 7 6 4 8 9 12 9
9940 cell1_MACS_peak_9721 7 5 6 9 12 9 13 8
9941 cell1_MACS_peak_9725 6 8 7 5 14 20 19 20
9942 cell1_MACS_peak_9730 7 8 7 9 15 16 14 14
9943 cell1_MACS_peak_9731 8 10 10 14 39 28 37 39
9944 cell1_MACS_peak_9736 8 9 7 17 19 12 18 18
9945 cell1_MACS_peak_9738 3 2 8 4 25 21 21 24
9946 cell1_MACS_peak_974 14 10 22 16 71 69 72 75
9947 cell1_MACS_peak_9744 6 8 7 5 13 9 13 11
9948 cell1_MACS_peak_9748 22 22 20 30 98 84 99 106
9949 cell1_MACS_peak_977 7 6 10 8 20 18 14 20
9950 cell1_MACS_peak_9774 3 3 6 7 15 15 14 15
9951 cell1_MACS_peak_9776 4 7 9 5 11 4 11 9
9952 cell1_MACS_peak_9779 3 3 8 4 13 12 13 13
9953 cell1_MACS_peak_9788 17 17 24 19 38 43 44 40
9954 cell1_MACS_peak_9792 11 9 23 20 63 58 73 74
9955 cell1_MACS_peak_9793 0 1 2 1 11 13 10 14
9956 cell1_MACS_peak_9795 4 5 14 3 14 18 17 16
9957 cell1_MACS_peak_9798 4 5 4 4 22 15 18 24
