V1 V2 V3 V5 V6 V11 V12 V14 V15
3747 cell1_MACS_peak_2848 24 27 25 27 11 11 8 7
3748 cell1_MACS_peak_28484 39 37 42 36 46 50 52 44
3749 cell1_MACS_peak_28489 36 34 40 47 74 71 81 82
3750 cell1_MACS_peak_2849 97 98 94 93 65 67 69 69
3751 cell1_MACS_peak_28490 30 33 53 40 91 91 94 92
3752 cell1_MACS_peak_28495 34 37 39 46 78 82 84 79
3753 cell1_MACS_peak_28501 50 54 61 66 109 116 129 120
3754 cell1_MACS_peak_28511 57 51 60 57 100 102 103 99
3755 cell1_MACS_peak_28514 34 37 45 44 70 76 89 91
3756 cell1_MACS_peak_2852 52 59 50 59 55 56 52 59
3757 cell1_MACS_peak_28527 47 44 55 48 101 93 107 112
3758 cell1_MACS_peak_28534 56 53 52 53 74 67 75 75
3759 cell1_MACS_peak_28541 27 28 34 28 47 42 51 51
3760 cell1_MACS_peak_28543 42 32 45 34 73 67 74 69
3761 cell1_MACS_peak_28549 37 42 46 49 47 51 60 54
3762 cell1_MACS_peak_28554 40 35 45 47 62 71 65 68
3763 cell1_MACS_peak_28557 29 28 37 28 48 37 46 39
3764 cell1_MACS_peak_28559 14 18 23 24 48 52 49 45
3765 cell1_MACS_peak_28560 44 56 70 72 159 155 184 192
3766 cell1_MACS_peak_28561 26 21 28 32 55 65 71 76
3767 cell1_MACS_peak_28563 48 46 47 54 61 67 74 73
3768 cell1_MACS_peak_28567 32 33 26 41 50 42 46 47
3769 cell1_MACS_peak_28572 22 20 15 17 28 33 33 37
3770 cell1_MACS_peak_28581 30 28 33 37 52 54 58 60
3771 cell1_MACS_peak_28582 12 16 14 18 31 34 37 40
3772 cell1_MACS_peak_28583 45 47 46 48 65 54 63 65
3773 cell1_MACS_peak_28584 31 26 35 35 92 89 99 91
3774 cell1_MACS_peak_28592 33 38 37 39 45 54 55 53
3775 cell1_MACS_peak_28598 48 44 57 47 74 78 71 82
3776 cell1_MACS_peak_2860 106 98 90 102 54 61 61 57
3777 cell1_MACS_peak_28603 47 41 48 60 93 95 89 93
3778 cell1_MACS_peak_28610 38 34 37 37 64 62 62 65
3779 cell1_MACS_peak_28612 39 38 42 51 102 92 99 96
3780 cell1_MACS_peak_28644 46 36 42 42 64 66 67 65
3781 cell1_MACS_peak_28655 27 23 27 29 65 66 64 62
3782 cell1_MACS_peak_28661 20 19 22 22 45 59 55 61
3783 cell1_MACS_peak_28662 28 31 36 30 60 69 74 77
3784 cell1_MACS_peak_28666 36 34 45 44 60 65 70 65
3785 cell1_MACS_peak_28667 32 30 38 30 78 74 93 89
3786 cell1_MACS_peak_28670 26 30 20 35 41 52 48 53
3787 cell1_MACS_peak_28677 43 39 43 47 79 70 81 77
3788 cell1_MACS_peak_28682 39 41 54 48 84 75 84 93
3789 cell1_MACS_peak_28684 33 34 33 41 53 55 59 60
3790 cell1_MACS_peak_28687 42 36 53 49 79 88 85 84
3791 cell1_MACS_peak_28694 34 32 38 31 48 49 53 50
3792 cell1_MACS_peak_28699 60 68 71 75 108 106 115 110
3793 cell1_MACS_peak_28702 25 18 26 25 61 56 72 65
3794 cell1_MACS_peak_28717 36 36 41 45 65 68 69 77
3795 cell1_MACS_peak_28718 29 30 42 39 61 60 67 61
3796 cell1_MACS_peak_2872 18 16 15 20 30 32 27 26
3797 cell1_MACS_peak_2873 81 91 90 100 95 102 102 110
3798 cell1_MACS_peak_28736 16 18 19 14 22 29 22 26
3799 cell1_MACS_peak_28737 54 47 77 62 141 141 159 175
3800 cell1_MACS_peak_28748 35 31 41 38 77 82 84 86
3801 cell1_MACS_peak_2875 61 57 66 54 59 59 57 58
3802 cell1_MACS_peak_28760 41 37 55 55 99 110 122 124
3803 cell1_MACS_peak_28762 36 36 53 43 107 95 114 111
3804 cell1_MACS_peak_28768 41 36 48 41 63 61 64 70
3805 cell1_MACS_peak_28773 17 14 16 13 26 23 24 28
3806 cell1_MACS_peak_2878 70 81 69 81 96 108 105 101
3807 cell1_MACS_peak_28797 45 42 54 51 67 75 76 75
3808 cell1_MACS_peak_28798 43 43 51 43 74 72 77 82
3809 cell1_MACS_peak_28803 27 32 32 39 50 51 54 52
3810 cell1_MACS_peak_28809 40 47 47 45 65 73 78 79
3811 cell1_MACS_peak_2881 61 60 48 57 59 47 46 47
3812 cell1_MACS_peak_28812 35 29 39 32 63 61 64 71
3813 cell1_MACS_peak_28819 28 27 24 26 40 42 48 47
3814 cell1_MACS_peak_2882 88 89 89 83 71 83 92 82
3815 cell1_MACS_peak_28825 35 40 43 48 60 63 68 73
3816 cell1_MACS_peak_28827 26 20 17 36 52 51 59 56
3817 cell1_MACS_peak_28837 53 51 58 62 96 96 104 111
3818 cell1_MACS_peak_2885 61 63 65 69 77 79 70 76
3819 cell1_MACS_peak_28853 52 44 65 62 115 131 141 140
3820 cell1_MACS_peak_28859 30 28 26 31 44 51 50 47
3821 cell1_MACS_peak_2887 72 71 71 71 77 66 69 75
3822 cell1_MACS_peak_28870 36 38 42 41 55 55 67 55
3823 cell1_MACS_peak_28876 20 15 24 18 48 41 48 47
3824 cell1_MACS_peak_28883 40 40 50 52 67 75 63 67
3825 cell1_MACS_peak_28891 38 38 40 46 77 80 80 82
3826 cell1_MACS_peak_28919 21 20 32 24 67 71 67 55
3827 cell1_MACS_peak_28924 51 53 59 54 71 81 88 77
3828 cell1_MACS_peak_28931 30 27 25 24 35 35 28 28
3829 cell1_MACS_peak_28937 61 55 60 64 92 97 92 99
3830 cell1_MACS_peak_28938 36 42 46 44 82 83 80 81
3831 cell1_MACS_peak_28951 37 40 51 41 103 89 107 114
3832 cell1_MACS_peak_28954 47 49 48 49 95 106 101 108
3833 cell1_MACS_peak_28955 36 39 47 44 99 91 98 97
3834 cell1_MACS_peak_28968 42 46 33 39 66 61 65 67
3835 cell1_MACS_peak_28974 38 33 50 43 80 75 80 83
3836 cell1_MACS_peak_28976 63 70 77 83 125 120 134 128
3837 cell1_MACS_peak_2898 92 97 95 84 67 72 77 76
3838 cell1_MACS_peak_28988 36 33 41 42 78 72 79 81
3839 cell1_MACS_peak_28990 40 38 51 39 71 78 81 79
3840 cell1_MACS_peak_28992 26 33 32 37 71 60 71 77
3841 cell1_MACS_peak_28993 37 35 50 41 74 71 71 75
3842 cell1_MACS_peak_28995 30 25 40 33 98 99 94 96
3843 cell1_MACS_peak_28997 32 30 37 43 104 92 109 104
3844 cell1_MACS_peak_28999 43 35 45 34 79 76 75 80
3845 cell1_MACS_peak_2900 65 64 66 61 59 57 65 59
3846 cell1_MACS_peak_29000 31 22 41 38 70 70 73 73
3847 cell1_MACS_peak_29007 6 7 8 9 11 12 12 12
3848 cell1_MACS_peak_29008 32 35 42 39 85 83 95 92
3849 cell1_MACS_peak_2901 61 66 66 62 52 57 57 55
3850 cell1_MACS_peak_29019 52 52 55 64 76 93 106 97
3851 cell1_MACS_peak_2902 67 63 67 67 54 59 66 53
3852 cell1_MACS_peak_29024 25 26 36 25 63 73 74 72
3853 cell1_MACS_peak_29029 52 49 59 55 98 116 108 116
3854 cell1_MACS_peak_29031 32 29 32 31 53 57 60 53
3855 cell1_MACS_peak_29034 53 53 54 60 99 101 114 99
3856 cell1_MACS_peak_2904 87 81 106 100 96 104 117 114
3857 cell1_MACS_peak_29044 38 40 42 48 79 78 90 92
3858 cell1_MACS_peak_29046 39 47 46 52 108 92 102 97
3859 cell1_MACS_peak_29048 54 54 67 61 119 112 125 105
3860 cell1_MACS_peak_29049 49 49 56 54 93 94 103 100
3861 cell1_MACS_peak_29050 1 0 0 0 1 1 1 1
3862 cell1_MACS_peak_29053 41 37 47 45 110 105 124 101
3863 cell1_MACS_peak_29055 53 51 67 71 135 149 152 168
3864 cell1_MACS_peak_29059 23 22 32 32 46 56 55 61
3865 cell1_MACS_peak_29071 38 39 52 53 92 85 103 98
3866 cell1_MACS_peak_29073 56 59 61 63 79 84 102 96
3867 cell1_MACS_peak_29093 52 55 62 61 95 111 105 103
3868 cell1_MACS_peak_29100 45 48 56 44 75 64 83 77
3869 cell1_MACS_peak_29101 33 33 38 40 72 70 75 82
3870 cell1_MACS_peak_29104 39 38 60 43 139 128 142 145
3871 cell1_MACS_peak_2911 20 20 17 17 18 17 18 18
3872 cell1_MACS_peak_29126 38 36 45 40 61 58 65 68
3873 cell1_MACS_peak_29128 36 35 37 39 57 61 70 64
3874 cell1_MACS_peak_29147 32 35 44 48 81 85 93 89
3875 cell1_MACS_peak_29155 69 66 72 82 169 155 182 170
3876 cell1_MACS_peak_29157 53 51 70 60 149 126 141 144
3877 cell1_MACS_peak_29159 47 56 56 53 79 83 75 87
3878 cell1_MACS_peak_2917 59 58 65 53 58 49 57 50
3879 cell1_MACS_peak_29170 38 32 47 43 88 78 98 97
3880 cell1_MACS_peak_29172 30 37 49 47 98 90 101 90
3881 cell1_MACS_peak_29174 20 20 40 30 89 75 97 87
3882 cell1_MACS_peak_29175 29 23 35 32 80 79 103 95
3883 cell1_MACS_peak_2918 74 71 72 75 51 63 49 59
3884 cell1_MACS_peak_29180 31 25 35 33 80 80 89 92
3885 cell1_MACS_peak_29182 38 54 48 50 96 104 110 114
3886 cell1_MACS_peak_29188 30 25 34 27 60 70 81 80
3887 cell1_MACS_peak_29189 40 30 52 56 124 114 127 121
3888 cell1_MACS_peak_29190 34 29 47 35 76 76 90 93
3889 cell1_MACS_peak_29193 40 33 44 37 64 60 65 68
3890 cell1_MACS_peak_292 43 48 53 47 49 41 51 51
3891 cell1_MACS_peak_29200 38 31 39 48 89 84 97 97
3892 cell1_MACS_peak_29203 40 33 48 42 81 82 82 89
3893 cell1_MACS_peak_29208 39 30 40 48 97 107 102 97
3894 cell1_MACS_peak_29210 55 51 57 57 124 122 138 134
3895 cell1_MACS_peak_29211 33 44 53 54 124 113 135 128
3896 cell1_MACS_peak_29216 41 38 55 53 102 86 106 112
3897 cell1_MACS_peak_29217 48 48 55 57 108 113 117 109
3898 cell1_MACS_peak_2922 55 55 47 55 35 43 46 37
3899 cell1_MACS_peak_29221 66 60 88 84 177 177 191 187
3900 cell1_MACS_peak_29224 44 38 45 49 126 118 121 120
3901 cell1_MACS_peak_29225 31 40 52 38 109 95 99 108
3902 cell1_MACS_peak_29227 47 52 50 57 85 90 92 95
3903 cell1_MACS_peak_29229 51 54 57 59 102 104 109 118
3904 cell1_MACS_peak_29231 38 40 53 49 116 109 123 116
3905 cell1_MACS_peak_2924 50 57 54 52 45 47 40 44
3906 cell1_MACS_peak_29241 6 7 12 7 19 19 16 18
3907 cell1_MACS_peak_29247 38 40 37 52 94 87 94 98
3908 cell1_MACS_peak_29249 39 45 48 47 80 85 97 97
3909 cell1_MACS_peak_29250 47 57 52 60 86 92 93 94
3910 cell1_MACS_peak_29251 31 30 43 31 88 86 99 97
3911 cell1_MACS_peak_29256 57 47 57 59 111 104 111 122
3912 cell1_MACS_peak_29259 42 42 46 47 90 89 108 109
3913 cell1_MACS_peak_29263 38 34 58 42 97 95 95 104
3914 cell1_MACS_peak_29273 60 55 76 59 141 148 150 156
3915 cell1_MACS_peak_29274 63 58 80 77 166 174 185 184
3916 cell1_MACS_peak_29276 46 52 47 52 89 89 105 102
3917 cell1_MACS_peak_29278 52 47 66 66 129 123 144 150
3918 cell1_MACS_peak_2928 26 29 25 22 16 20 16 18
3919 cell1_MACS_peak_29289 48 33 55 58 111 108 125 119
3920 cell1_MACS_peak_29293 43 42 52 55 115 125 112 118
3921 cell1_MACS_peak_29297 38 46 51 62 107 118 131 130
3922 cell1_MACS_peak_2930 43 46 44 44 35 36 33 36
3923 cell1_MACS_peak_29307 29 24 31 36 86 82 95 101
3924 cell1_MACS_peak_29308 45 40 55 52 88 100 100 96
3925 cell1_MACS_peak_29312 34 42 42 41 75 81 87 94
3926 cell1_MACS_peak_29314 35 33 40 36 72 67 69 82
3927 cell1_MACS_peak_29319 33 34 39 41 78 79 87 80
3928 cell1_MACS_peak_29321 33 29 36 32 82 75 94 98
3929 cell1_MACS_peak_29323 30 27 35 44 68 72 74 78
3930 cell1_MACS_peak_29326 25 23 26 30 64 61 59 65
3931 cell1_MACS_peak_29329 39 38 49 48 85 75 92 79
3932 cell1_MACS_peak_29332 33 36 38 48 89 84 92 90
3933 cell1_MACS_peak_29335 41 35 42 44 126 123 147 141
3934 cell1_MACS_peak_2935 50 48 49 53 40 33 41 40
3935 cell1_MACS_peak_29357 44 39 45 43 103 108 114 109
3936 cell1_MACS_peak_29361 56 59 69 69 125 118 136 141
3937 cell1_MACS_peak_29364 29 29 34 34 70 54 62 60
3938 cell1_MACS_peak_29369 27 30 27 41 55 56 59 65
3939 cell1_MACS_peak_29372 38 42 44 48 98 110 124 112
3940 cell1_MACS_peak_29375 33 33 42 43 87 89 90 89
3941 cell1_MACS_peak_2938 70 72 67 67 45 52 51 52
3942 cell1_MACS_peak_29380 38 40 49 40 95 98 105 106
3943 cell1_MACS_peak_29384 41 40 51 53 104 108 124 117
3944 cell1_MACS_peak_29386 44 41 40 46 78 87 86 84
3945 cell1_MACS_peak_29394 26 31 35 38 83 71 76 85
3946 cell1_MACS_peak_2940 65 57 63 57 42 49 48 46
3947 cell1_MACS_peak_29405 33 39 46 40 69 71 76 77
3948 cell1_MACS_peak_29406 46 42 48 45 81 74 82 92
3949 cell1_MACS_peak_29418 38 33 48 36 99 103 113 113
3950 cell1_MACS_peak_2942 81 76 78 74 51 56 53 49
3951 cell1_MACS_peak_29422 33 28 44 41 67 70 79 81
3952 cell1_MACS_peak_29426 41 39 47 52 77 82 95 97
3953 cell1_MACS_peak_29433 34 43 36 37 79 87 83 89
3954 cell1_MACS_peak_29435 36 35 55 46 89 91 98 95
3955 cell1_MACS_peak_29436 26 31 40 46 78 88 90 92
3956 cell1_MACS_peak_29437 26 29 32 43 81 78 81 82
3957 cell1_MACS_peak_29439 33 37 39 41 83 82 84 79
3958 cell1_MACS_peak_29441 34 43 49 49 89 90 92 87
3959 cell1_MACS_peak_29460 32 32 45 45 69 73 78 74
3960 cell1_MACS_peak_2947 78 81 78 71 64 62 58 64
3961 cell1_MACS_peak_29488 47 53 57 55 87 84 96 95
3962 cell1_MACS_peak_29492 40 39 41 42 74 78 78 74
3963 cell1_MACS_peak_29496 27 29 39 34 63 68 72 74
3964 cell1_MACS_peak_29503 41 39 43 46 69 72 73 73
3965 cell1_MACS_peak_29506 2 2 4 3 12 10 11 5
3966 cell1_MACS_peak_29513 42 37 44 42 88 96 95 94
3967 cell1_MACS_peak_29518 42 35 49 50 62 75 67 76
3968 cell1_MACS_peak_29520 44 39 46 58 86 76 93 78
3969 cell1_MACS_peak_29523 39 31 50 40 74 83 88 89
3970 cell1_MACS_peak_29538 50 52 66 64 115 129 147 135
3971 cell1_MACS_peak_2954 74 71 77 62 73 82 77 89
3972 cell1_MACS_peak_29544 53 54 57 58 90 98 94 101
3973 cell1_MACS_peak_29547 46 44 53 58 101 115 115 104
3974 cell1_MACS_peak_29549 51 59 71 63 137 151 153 154
3975 cell1_MACS_peak_29556 49 46 54 62 100 96 97 108
3976 cell1_MACS_peak_29562 53 45 59 61 89 91 99 98
3977 cell1_MACS_peak_29565 56 53 61 57 115 117 119 120
3978 cell1_MACS_peak_29571 68 57 72 71 164 153 158 170
3979 cell1_MACS_peak_29574 50 50 57 60 112 113 117 120
3980 cell1_MACS_peak_29579 20 27 33 27 64 57 76 77
3981 cell1_MACS_peak_29581 46 36 50 51 125 113 130 119
3982 cell1_MACS_peak_29584 23 24 28 29 44 39 46 44
3983 cell1_MACS_peak_29593 45 44 52 50 94 97 105 102
3984 cell1_MACS_peak_29600 54 62 69 65 101 116 129 130
3985 cell1_MACS_peak_29601 0 0 0 0 0 0 0 0
3986 cell1_MACS_peak_29606 60 49 74 74 187 174 185 206
3987 cell1_MACS_peak_29613 58 55 52 61 82 85 93 80
3988 cell1_MACS_peak_29615 27 21 27 30 53 60 53 59
3989 cell1_MACS_peak_29621 40 38 52 47 81 83 88 87
3990 cell1_MACS_peak_29623 61 57 61 62 96 109 102 106
3991 cell1_MACS_peak_29626 40 47 52 50 54 63 67 67
3992 cell1_MACS_peak_29641 34 36 45 44 95 94 102 108
3993 cell1_MACS_peak_29642 48 46 53 58 87 97 112 104
3994 cell1_MACS_peak_29645 55 45 53 65 118 120 137 131
3995 cell1_MACS_peak_29646 33 34 33 46 67 70 79 76
3996 cell1_MACS_peak_29667 38 34 46 39 82 84 92 82
3997 cell1_MACS_peak_29676 57 49 59 64 111 112 116 116
3998 cell1_MACS_peak_2968 65 65 64 64 70 79 79 73
3999 cell1_MACS_peak_29681 50 60 56 61 129 124 134 136
4000 cell1_MACS_peak_29684 37 38 41 45 93 84 103 98
4001 cell1_MACS_peak_29685 7 12 10 17 32 27 37 35
4002 cell1_MACS_peak_29687 33 30 36 40 79 81 82 83
4003 cell1_MACS_peak_29688 30 37 42 43 81 83 84 87
4004 cell1_MACS_peak_29697 44 38 50 65 90 94 94 98
4005 cell1_MACS_peak_29705 30 24 26 29 43 47 53 49
4006 cell1_MACS_peak_29708 40 43 53 54 95 105 100 107
4007 cell1_MACS_peak_29714 56 62 66 63 100 87 92 100
4008 cell1_MACS_peak_29716 43 38 50 49 72 78 77 74
4009 cell1_MACS_peak_2972 57 55 62 66 72 66 71 64
4010 cell1_MACS_peak_29723 43 38 44 43 72 79 78 78
4011 cell1_MACS_peak_29725 95 97 105 97 142 131 143 151
4012 cell1_MACS_peak_29736 91 90 85 106 149 153 172 160
4013 cell1_MACS_peak_29752 46 33 29 38 60 60 50 55
4014 cell1_MACS_peak_29756 16 13 10 12 15 14 14 15
4015 cell1_MACS_peak_29757 44 40 53 42 107 98 118 113
4016 cell1_MACS_peak_29759 52 47 57 50 103 99 104 104
4017 cell1_MACS_peak_2976 74 81 71 81 68 65 60 70
4018 cell1_MACS_peak_29762 11 12 16 15 24 25 28 25
4019 cell1_MACS_peak_29766 27 27 28 29 58 63 60 52
4020 cell1_MACS_peak_29781 56 50 60 53 80 84 87 81
4021 cell1_MACS_peak_29784 34 32 34 45 53 49 54 58
4022 cell1_MACS_peak_29795 55 59 60 56 78 78 79 88
4023 cell1_MACS_peak_29796 56 50 55 59 78 93 103 105
4024 cell1_MACS_peak_29809 68 64 61 64 77 86 79 86
4025 cell1_MACS_peak_29816 68 74 72 69 87 104 91 94
4026 cell1_MACS_peak_29819 74 74 76 78 132 127 144 156
4027 cell1_MACS_peak_29820 33 36 33 35 61 67 68 69
4028 cell1_MACS_peak_29821 46 44 48 40 73 71 72 80
4029 cell1_MACS_peak_2984 154 159 152 161 104 101 102 96
4030 cell1_MACS_peak_29842 29 31 32 42 55 54 63 66
4031 cell1_MACS_peak_29844 50 58 55 46 72 73 81 82
4032 cell1_MACS_peak_29847 31 26 34 31 63 53 72 64
4033 cell1_MACS_peak_29850 41 48 48 50 80 81 97 98
4034 cell1_MACS_peak_29860 29 31 32 34 54 40 53 57
4035 cell1_MACS_peak_29865 24 22 27 31 36 28 42 37
4036 cell1_MACS_peak_29867 57 50 53 66 89 99 97 97
4037 cell1_MACS_peak_2988 70 75 78 74 63 59 65 59
4038 cell1_MACS_peak_29880 75 67 76 71 114 125 129 132
4039 cell1_MACS_peak_299 72 79 75 64 72 70 74 75
4040 cell1_MACS_peak_29915 57 56 70 65 133 118 146 143
4041 cell1_MACS_peak_29920 40 35 36 44 48 43 48 40
4042 cell1_MACS_peak_29928 53 53 66 53 85 82 89 88
4043 cell1_MACS_peak_29930 47 45 40 49 70 59 71 68
4044 cell1_MACS_peak_29941 60 54 65 61 81 83 70 72
4045 cell1_MACS_peak_29943 45 43 53 48 82 86 84 80
4046 cell1_MACS_peak_29946 61 67 66 72 115 97 121 126
4047 cell1_MACS_peak_2995 63 55 59 57 42 50 49 43
4048 cell1_MACS_peak_29952 49 47 43 44 60 61 62 67
4049 cell1_MACS_peak_29953 42 45 57 53 98 94 100 105
4050 cell1_MACS_peak_29955 65 70 74 67 102 106 107 108
4051 cell1_MACS_peak_29961 67 53 65 63 75 77 72 73
4052 cell1_MACS_peak_29964 72 61 74 71 107 121 112 115
4053 cell1_MACS_peak_2997 81 80 80 76 70 67 66 64
4054 cell1_MACS_peak_29975 41 46 44 44 68 55 69 68
4055 cell1_MACS_peak_29988 66 62 65 70 124 124 134 137
4056 cell1_MACS_peak_29998 46 44 53 53 87 88 84 80
4057 cell1_MACS_peak_3000 84 84 87 92 62 73 57 61
4058 cell1_MACS_peak_30001 72 69 79 76 106 100 105 115
4059 cell1_MACS_peak_30003 57 64 71 71 97 95 106 108
4060 cell1_MACS_peak_30011 74 70 68 76 86 93 103 93
4061 cell1_MACS_peak_30017 44 37 44 42 76 78 87 83
4062 cell1_MACS_peak_30020 42 40 48 49 76 65 75 69
4063 cell1_MACS_peak_30021 48 40 42 55 81 81 84 88
4064 cell1_MACS_peak_30024 55 55 65 61 74 79 74 81
4065 cell1_MACS_peak_30029 49 53 54 58 87 81 89 89
4066 cell1_MACS_peak_3003 65 60 60 57 68 73 73 76
4067 cell1_MACS_peak_30040 46 54 53 57 106 97 110 101
4068 cell1_MACS_peak_30044 48 47 48 60 74 85 72 77
4069 cell1_MACS_peak_30046 46 47 52 53 66 67 73 68
4070 cell1_MACS_peak_30067 63 77 74 74 128 142 147 150
4071 cell1_MACS_peak_30078 64 59 75 71 92 98 114 106
4072 cell1_MACS_peak_30079 63 65 72 65 87 93 74 92
4073 cell1_MACS_peak_30080 42 37 46 47 57 52 59 58
4074 cell1_MACS_peak_30081 54 56 59 64 81 81 88 82
4075 cell1_MACS_peak_30083 62 54 63 56 101 97 99 99
4076 cell1_MACS_peak_30084 41 39 37 39 66 64 82 76
4077 cell1_MACS_peak_30087 44 41 52 50 78 75 90 83
4078 cell1_MACS_peak_3009 62 68 67 66 75 74 71 79
4079 cell1_MACS_peak_30098 33 38 47 38 52 64 66 72
4080 cell1_MACS_peak_30102 51 53 52 53 83 81 86 82
4081 cell1_MACS_peak_30106 52 53 62 53 79 79 81 79
4082 cell1_MACS_peak_30108 51 43 40 57 83 77 77 78
4083 cell1_MACS_peak_30110 26 29 34 25 68 68 64 62
4084 cell1_MACS_peak_30120 57 55 67 61 81 89 87 85
4085 cell1_MACS_peak_30122 45 52 47 50 88 92 84 92
4086 cell1_MACS_peak_30124 48 40 53 57 103 100 90 94
4087 cell1_MACS_peak_30140 71 66 68 78 85 90 85 82
4088 cell1_MACS_peak_30143 66 68 70 69 82 94 84 99
4089 cell1_MACS_peak_30149 57 61 63 63 101 96 108 101
4090 cell1_MACS_peak_3015 85 91 85 83 67 67 64 66
4091 cell1_MACS_peak_30150 44 42 48 47 80 81 78 91
4092 cell1_MACS_peak_30151 47 52 67 62 116 117 130 132
4093 cell1_MACS_peak_30158 45 49 61 63 133 144 134 155
4094 cell1_MACS_peak_30164 79 73 83 75 101 104 102 110
4095 cell1_MACS_peak_30165 57 55 61 61 96 94 97 97
4096 cell1_MACS_peak_30168 67 70 79 68 100 115 113 109
4097 cell1_MACS_peak_3017 78 81 77 79 70 59 61 57
4098 cell1_MACS_peak_30183 56 55 60 58 81 80 81 80
4099 cell1_MACS_peak_30188 25 25 28 31 38 42 44 43
4100 cell1_MACS_peak_30194 48 42 43 44 79 72 81 76
4101 cell1_MACS_peak_30196 50 47 61 56 80 74 92 97
4102 cell1_MACS_peak_30213 52 55 59 59 77 76 84 86
4103 cell1_MACS_peak_30221 81 80 77 79 124 119 125 134
4104 cell1_MACS_peak_30222 60 52 66 69 111 112 123 125
4105 cell1_MACS_peak_30227 72 60 80 94 158 162 174 173
4106 cell1_MACS_peak_30230 58 57 62 56 79 85 84 81
4107 cell1_MACS_peak_30232 49 41 51 55 80 81 85 82
4108 cell1_MACS_peak_30237 42 44 46 59 85 96 95 99
4109 cell1_MACS_peak_30239 45 47 33 42 54 52 64 50
4110 cell1_MACS_peak_30247 65 66 85 78 120 124 131 128
4111 cell1_MACS_peak_30254 53 51 51 57 64 59 68 66
4112 cell1_MACS_peak_30257 61 54 60 64 93 99 95 96
4113 cell1_MACS_peak_30261 41 37 47 45 95 81 97 100
4114 cell1_MACS_peak_30271 68 73 79 79 134 125 130 137
4115 cell1_MACS_peak_30276 34 42 45 48 61 75 83 82
4116 cell1_MACS_peak_30277 29 26 29 29 44 47 38 38
4117 cell1_MACS_peak_30283 43 40 53 47 63 72 77 72
4118 cell1_MACS_peak_30285 1 2 2 4 5 10 7 10
4119 cell1_MACS_peak_30292 51 49 60 55 77 90 82 90
4120 cell1_MACS_peak_30301 42 40 52 49 66 60 71 71
4121 cell1_MACS_peak_30303 39 34 41 43 60 61 70 66
4122 cell1_MACS_peak_30304 44 41 47 44 78 76 78 69
4123 cell1_MACS_peak_30312 47 45 46 47 55 57 61 58
4124 cell1_MACS_peak_30314 54 57 57 67 102 99 94 106
4125 cell1_MACS_peak_30315 49 51 62 52 107 103 111 113
4126 cell1_MACS_peak_30319 74 60 75 79 89 94 107 102
4127 cell1_MACS_peak_3032 86 82 75 86 99 87 88 102
4128 cell1_MACS_peak_30342 51 52 59 55 83 84 83 86
4129 cell1_MACS_peak_30348 7 6 8 7 12 15 15 14
4130 cell1_MACS_peak_30349 47 49 51 53 64 62 69 61
4131 cell1_MACS_peak_30355 57 52 55 56 76 78 89 69
4132 cell1_MACS_peak_30357 44 48 50 53 77 74 76 84
4133 cell1_MACS_peak_30383 33 33 34 40 70 80 74 76
4134 cell1_MACS_peak_30394 79 72 81 75 140 154 157 148
4135 cell1_MACS_peak_30411 76 75 92 82 139 134 128 147
4136 cell1_MACS_peak_30413 46 45 47 45 61 62 65 60
4137 cell1_MACS_peak_30419 37 40 33 41 56 65 59 61
4138 cell1_MACS_peak_30422 79 88 86 94 127 120 142 133
4139 cell1_MACS_peak_30423 42 44 45 39 38 47 47 37
4140 cell1_MACS_peak_30433 58 53 62 53 76 72 66 75
4141 cell1_MACS_peak_30437 50 46 55 54 60 65 65 66
4142 cell1_MACS_peak_3044 41 45 54 44 35 44 47 50
4143 cell1_MACS_peak_30454 30 27 30 33 49 57 58 61
4144 cell1_MACS_peak_30456 31 35 33 25 61 50 61 57
4145 cell1_MACS_peak_30460 29 33 32 32 42 41 46 40
4146 cell1_MACS_peak_30461 29 37 37 27 52 44 54 53
4147 cell1_MACS_peak_30467 51 58 62 70 91 105 105 104
4148 cell1_MACS_peak_3047 53 51 55 52 48 52 57 56
4149 cell1_MACS_peak_30473 70 66 77 84 127 119 131 134
4150 cell1_MACS_peak_30475 55 54 54 71 88 88 93 87
4151 cell1_MACS_peak_30476 58 62 66 61 87 89 75 81
4152 cell1_MACS_peak_30479 42 47 48 42 90 97 110 97
4153 cell1_MACS_peak_30487 48 48 47 64 89 75 103 96
4154 cell1_MACS_peak_30490 64 67 75 70 111 116 118 124
4155 cell1_MACS_peak_30493 50 56 65 66 86 84 97 95
4156 cell1_MACS_peak_30495 28 28 34 35 55 60 64 59
4157 cell1_MACS_peak_30496 55 55 78 73 115 107 117 130
4158 cell1_MACS_peak_30497 53 51 63 58 85 82 89 85
4159 cell1_MACS_peak_30498 70 73 70 65 94 92 108 98
4160 cell1_MACS_peak_305 68 71 59 71 57 64 61 56
4161 cell1_MACS_peak_3050 48 47 41 39 59 55 48 47
4162 cell1_MACS_peak_30506 70 66 71 72 95 98 100 89
4163 cell1_MACS_peak_30511 36 39 36 39 44 33 45 41
4164 cell1_MACS_peak_3053 54 55 52 45 51 56 42 47
4165 cell1_MACS_peak_30536 49 51 57 59 80 85 91 96
4166 cell1_MACS_peak_30542 69 65 65 64 96 94 102 106
4167 cell1_MACS_peak_30550 57 54 66 55 109 126 125 132
4168 cell1_MACS_peak_30551 84 82 96 99 191 186 176 189
4169 cell1_MACS_peak_30553 80 81 97 80 195 187 205 194
