V1 V2 V3 V5 V6 V11 V12 V14 V15
29715 false_657 8 7 8 10 8 8 9 11
29718 false_6572 16 20 16 21 29 22 25 33
29721 false_6575 12 8 11 11 13 15 14 13
29722 false_6576 19 23 16 21 17 20 15 14
29723 false_6577 2 5 6 6 7 14 11 11
29724 false_6578 7 6 6 10 15 15 18 16
29731 false_6584 12 13 10 14 13 11 13 12
29734 false_6587 12 9 12 12 14 12 17 16
29735 false_6588 7 8 6 8 10 10 13 13
29736 false_6589 9 11 10 10 14 16 16 17
29742 false_6594 5 7 17 7 23 27 23 28
29744 false_6596 8 10 13 8 13 11 11 13
29749 false_660 25 27 26 21 22 21 22 21
29753 false_6603 20 17 16 18 15 17 15 20
29755 false_6605 5 6 5 7 10 13 10 8
29762 false_6611 10 9 7 15 10 13 13 16
29763 false_6612 14 13 12 13 16 16 12 12
29766 false_6615 18 16 17 15 10 7 10 11
29768 false_6617 11 11 10 10 11 15 13 16
29770 false_6619 15 16 12 16 8 15 14 11
29772 false_6620 13 17 18 14 17 13 17 19
29776 false_6624 9 9 11 7 10 12 11 14
29778 false_6626 15 15 13 11 25 24 19 28
29779 false_6627 10 10 11 8 8 7 6 8
29781 false_6629 24 24 19 21 18 28 16 20
29783 false_6630 17 17 20 16 25 25 20 26
29804 false_665 9 9 8 12 13 16 13 13
29815 false_666 16 12 17 16 12 14 14 14
29822 false_6666 17 17 15 20 19 21 21 22
29823 false_6667 10 6 8 9 18 16 18 17
29834 false_6677 11 12 14 14 13 14 14 14
29835 false_6678 7 8 11 6 12 14 14 16
29836 false_6679 4 8 6 6 16 10 12 12
29839 false_6681 13 12 9 13 17 10 14 14
29841 false_6683 17 15 19 20 21 20 21 24
29843 false_6685 14 12 15 15 25 25 26 28
29845 false_6687 7 9 8 10 9 13 11 9
29846 false_6688 12 10 14 14 22 22 20 26
29848 false_669 22 20 20 18 15 16 9 14
29849 false_6690 15 11 13 9 11 15 13 15
29850 false_6691 11 12 15 15 18 22 23 22
29859 false_67 14 13 11 12 7 11 9 12
29862 false_6701 13 12 11 12 13 16 21 16
29867 false_6706 10 13 11 13 15 15 16 15
29873 false_6711 9 8 13 8 17 13 16 19
29883 false_6720 5 4 6 7 11 11 12 12
29888 false_6725 10 11 15 11 14 14 12 15
29890 false_6727 11 10 10 14 12 11 8 7
29892 false_6729 4 8 4 4 8 11 8 10
29899 false_6735 19 20 18 17 27 24 26 26
29900 false_6736 11 12 12 14 15 9 10 13
29901 false_6737 15 14 13 15 18 17 17 21
29903 false_6739 14 13 9 14 13 11 13 10
29906 false_6741 8 11 9 9 14 25 21 23
29907 false_6742 11 16 16 19 23 21 27 26
29912 false_6747 12 11 14 12 26 21 22 21
29915 false_675 10 12 9 8 13 13 15 13
29926 false_676 9 10 11 8 9 8 7 10
29927 false_6760 9 10 10 6 14 9 12 16
29928 false_6761 16 13 15 11 11 14 15 11
29929 false_6762 9 12 14 11 16 16 15 15
29932 false_6765 14 14 15 12 23 21 29 28
29936 false_6769 15 14 13 14 17 11 12 14
29937 false_677 26 22 23 20 11 12 11 10
29939 false_6771 9 9 8 8 12 16 11 17
29940 false_6772 10 9 6 12 15 9 14 16
29948 false_678 15 12 12 16 12 12 13 13
29954 false_6785 8 9 7 8 18 20 14 13
29956 false_6787 15 15 15 13 14 16 20 18
29957 false_6788 10 9 11 8 16 16 15 16
29959 false_679 14 16 20 15 21 21 22 15
29961 false_6791 21 19 19 21 18 19 23 24
29962 false_6792 17 15 18 17 17 11 14 11
29963 false_6793 13 12 11 15 15 14 7 10
29969 false_6799 14 14 12 16 12 11 12 10
29970 false_68 16 17 12 15 14 13 15 13
29971 false_680 5 5 6 6 8 8 11 11
29972 false_6800 24 23 24 25 21 21 25 19
29982 false_681 9 9 5 8 7 7 8 7
29984 false_6811 7 9 9 10 18 22 23 25
29993 false_682 15 16 15 14 15 23 18 17
29998 false_6824 11 8 8 12 18 17 19 17
30002 false_6828 11 11 8 13 10 14 10 13
30003 false_6829 16 18 19 18 19 17 17 19
30007 false_6832 11 16 16 13 16 13 17 12
30009 false_6834 10 12 13 8 12 9 13 13
30011 false_6836 6 4 8 9 10 8 12 12
30013 false_6838 18 16 18 14 22 20 25 20
30017 false_6841 10 9 9 12 17 16 17 15
30019 false_6843 9 7 8 5 8 13 11 13
30021 false_6845 7 8 5 9 23 24 24 23
30023 false_6847 19 21 26 23 30 31 38 35
30027 false_6850 7 10 8 13 26 19 25 22
30028 false_6851 12 8 12 12 19 19 21 21
30029 false_6852 14 19 19 18 19 16 18 22
30031 false_6854 16 18 18 12 20 19 17 14
30032 false_6855 18 15 20 17 12 18 18 12
30033 false_6856 15 15 13 14 14 13 12 10
30035 false_6858 18 16 15 13 12 13 16 14
30037 false_686 15 12 16 17 20 20 19 18
30038 false_6860 9 10 9 9 15 16 18 18
30039 false_6861 7 8 8 9 11 12 14 12
30041 false_6863 13 15 17 15 15 16 18 19
30046 false_6868 11 11 8 13 12 18 16 15
30047 false_6869 13 13 15 15 19 16 20 20
30049 false_6870 9 12 16 13 23 21 21 21
30051 false_6872 11 11 10 11 10 8 8 12
30054 false_6875 8 11 10 9 10 11 10 9
30060 false_6880 7 9 11 10 8 9 10 12
30061 false_6881 16 16 15 16 11 14 6 9
30062 false_6882 16 14 11 18 21 15 18 19
30063 false_6883 13 15 19 18 16 21 14 18
30064 false_6884 18 14 13 15 15 10 9 11
30065 false_6885 13 16 23 12 25 21 24 21
30067 false_6887 14 13 14 13 16 16 16 16
30069 false_6889 14 12 16 13 8 13 11 10
30070 false_689 6 6 6 7 9 7 9 5
30072 false_6891 15 15 19 16 16 13 16 12
30073 false_6892 24 22 20 17 23 19 19 21
30075 false_6894 23 22 23 19 21 23 21 16
30076 false_6895 13 16 15 13 19 17 17 15
30077 false_6896 20 18 19 21 20 23 28 23
30078 false_6897 16 17 15 15 21 13 15 18
30079 false_6898 14 16 18 14 19 10 16 18
30081 false_69 11 8 11 10 7 7 9 9
30082 false_690 11 12 9 9 7 8 8 7
30083 false_6900 14 10 11 11 16 10 9 9
30084 false_6901 10 11 10 13 10 8 9 9
30087 false_6904 10 11 10 11 19 16 19 20
30089 false_6906 13 15 10 7 15 19 13 15
30090 false_6907 17 14 11 15 14 16 13 11
30093 false_691 12 9 12 11 10 13 12 13
30095 false_6911 8 6 8 8 13 15 14 15
30096 false_6912 6 5 6 7 13 17 14 13
30100 false_6916 14 14 16 17 20 19 17 25
30101 false_6917 10 9 12 9 20 19 19 15
30102 false_6918 17 13 15 17 22 20 23 27
30105 false_6920 22 24 18 28 29 20 23 23
30109 false_6924 11 13 12 13 11 15 15 14
30110 false_6925 24 23 23 24 26 26 25 27
30111 false_6926 22 20 19 23 26 17 19 17
30117 false_6931 16 15 16 14 13 16 13 13
30118 false_6932 27 23 23 22 30 32 27 31
30119 false_6933 14 9 10 10 9 12 10 12
30120 false_6934 19 17 23 19 22 25 24 22
30125 false_6939 23 24 21 22 28 29 27 26
30128 false_6941 12 10 12 13 21 22 25 21
30129 false_6942 19 18 24 19 32 27 28 35
30130 false_6943 8 7 9 7 17 17 18 16
30136 false_6949 12 12 7 14 9 16 12 13
30138 false_6950 13 11 10 13 13 15 12 12
30140 false_6952 20 21 24 16 16 15 16 17
30143 false_6955 6 8 10 5 16 16 16 15
30144 false_6956 25 22 27 21 26 32 30 27
30145 false_6957 14 15 17 17 16 19 17 18
30146 false_6958 15 16 15 18 20 19 16 17
30147 false_6959 10 11 9 6 19 19 20 21
30149 false_6960 13 15 13 13 9 10 9 10
30150 false_6961 16 15 16 13 12 8 10 6
30152 false_6963 13 14 14 17 21 22 22 21
30154 false_6965 13 13 12 15 23 21 23 18
30155 false_6966 14 16 16 14 26 23 26 27
30162 false_6972 12 9 9 8 12 11 11 12
30165 false_6975 19 18 16 18 23 22 18 20
30166 false_6976 15 13 15 15 13 18 15 19
30168 false_6978 10 11 14 11 20 17 23 15
30171 false_6980 13 12 15 13 16 16 15 18
30181 false_699 19 18 18 20 13 12 13 14
30182 false_6990 7 8 8 4 11 10 14 12
30189 false_6997 16 12 14 13 16 16 23 21
30190 false_6998 1 4 6 4 13 12 15 14
30195 false_7000 17 18 20 18 14 15 17 14
30197 false_7002 6 5 7 9 11 12 18 17
30199 false_7004 11 12 13 11 11 16 16 15
30201 false_7006 15 17 13 17 15 15 21 24
30203 false_7008 19 18 15 15 16 20 18 20
30205 false_701 20 19 20 18 19 13 15 15
30208 false_7012 14 13 22 17 22 29 28 29
30210 false_7014 10 10 11 8 10 17 16 17
30218 false_7021 9 9 9 10 14 12 16 15
30219 false_7022 11 10 12 6 14 18 20 18
30230 false_7032 9 10 6 9 13 17 13 15
30233 false_7035 5 4 5 8 16 13 16 14
30236 false_7038 10 10 13 11 22 18 21 18
30237 false_7039 7 6 6 8 13 17 15 17
30238 false_704 15 13 13 14 7 11 7 9
30242 false_7043 16 19 18 16 20 18 17 24
30243 false_7044 12 9 14 9 15 14 12 17
30246 false_7047 9 10 10 11 8 11 9 11
30247 false_7048 7 7 10 12 20 12 17 16
30251 false_7051 7 9 10 11 13 16 12 15
30252 false_7052 9 11 9 12 18 19 16 17
30253 false_7053 7 6 7 5 6 8 9 11
30255 false_7055 13 14 10 13 15 19 20 18
30257 false_7057 3 2 4 6 5 8 9 6
30266 false_7065 9 9 11 16 23 16 20 18
30267 false_7066 13 12 16 16 19 26 23 26
30273 false_7071 15 15 15 19 15 20 16 16
30275 false_7073 6 10 13 12 13 12 16 14
30277 false_7075 13 13 15 15 17 17 22 21
30278 false_7076 9 11 11 9 22 19 22 23
30279 false_7077 18 15 17 17 26 21 22 22
30283 false_7080 16 21 19 15 19 21 19 19
30284 false_7081 13 14 14 15 17 15 16 14
30288 false_7085 11 10 11 11 18 17 19 19
30290 false_7087 9 8 10 7 20 10 17 17
30292 false_7089 9 6 7 10 15 12 13 13
30304 false_71 14 13 15 13 10 13 15 13
30305 false_710 21 24 25 20 14 8 11 10
30308 false_7102 8 8 12 11 22 25 23 26
30312 false_7106 18 18 17 15 26 24 28 30
30314 false_7108 10 10 6 10 14 13 8 9
30315 false_7109 10 8 12 12 10 14 14 12
30316 false_711 15 13 14 11 13 9 14 13
30318 false_7111 8 5 11 8 14 10 17 14
30327 false_712 15 14 13 14 15 10 14 10
30328 false_7120 7 6 8 8 21 19 20 20
30335 false_7127 7 5 6 5 13 10 11 11
30342 false_7133 7 9 13 9 11 14 14 12
30344 false_7135 13 11 19 12 20 14 16 19
30345 false_7136 13 13 16 13 21 21 23 25
30347 false_7138 12 14 11 15 18 19 20 21
30352 false_7142 11 11 14 16 25 21 29 24
30359 false_7149 8 9 9 7 13 11 14 10
30365 false_7154 7 7 7 10 7 14 10 11
30367 false_7156 10 9 12 12 19 19 20 23
30368 false_7157 11 10 7 10 18 14 18 17
30370 false_7159 15 14 13 16 19 21 23 20
30371 false_716 19 15 12 16 15 13 13 10
30372 false_7160 8 9 8 7 12 10 11 15
30373 false_7161 10 12 11 10 16 15 14 15
30376 false_7164 6 9 6 11 15 15 13 15
30383 false_7170 11 8 9 12 18 15 18 21
30391 false_7178 7 9 5 9 18 13 15 16
30394 false_7180 11 13 10 9 9 15 8 11
30397 false_7183 28 24 24 21 33 35 38 39
30401 false_7187 10 12 11 13 11 20 17 17
30404 false_719 14 14 15 13 9 5 12 8
30405 false_7190 8 10 10 8 13 15 15 14
30406 false_7191 8 7 10 11 18 16 16 22
30407 false_7192 9 12 13 8 10 15 14 13
30410 false_7195 8 10 14 13 11 18 15 17
30412 false_7197 12 10 10 11 14 17 12 13
30414 false_7199 7 6 10 8 14 11 11 14
30416 false_720 12 14 12 11 12 17 12 14
30419 false_7202 3 4 4 8 11 13 16 13
30421 false_7204 4 4 5 5 18 17 16 17
30422 false_7205 2 7 6 8 8 9 12 11
30425 false_7208 4 3 4 5 10 9 8 8
30426 false_7209 9 11 11 5 11 15 12 6
30427 false_721 11 9 11 14 13 16 14 14
30428 false_7210 10 10 11 9 13 16 20 14
30429 false_7211 10 10 12 9 12 16 16 16
30430 false_7212 9 9 7 8 13 16 13 17
30431 false_7213 7 4 6 5 14 11 14 16
30444 false_7225 3 5 4 1 11 8 9 10
30445 false_7226 6 6 8 7 18 19 22 20
30446 false_7227 6 6 8 7 10 14 12 12
30452 false_7232 5 3 6 5 8 9 11 9
30453 false_7233 14 14 18 19 33 32 32 31
30454 false_7234 20 20 16 18 34 34 37 39
30455 false_7235 9 9 9 7 14 20 14 17
30457 false_7237 17 13 17 17 17 22 17 22
30458 false_7238 12 14 13 9 16 25 27 29
30460 false_724 7 7 10 9 7 7 7 8
30461 false_7240 13 15 14 14 24 24 22 22
30462 false_7241 8 9 10 9 13 16 18 16
30464 false_7243 3 6 4 6 20 24 24 22
30465 false_7244 14 11 10 20 23 22 21 16
30466 false_7245 5 8 6 6 8 7 12 7
30473 false_7251 9 9 15 10 22 22 25 22
30474 false_7252 8 9 7 13 19 24 22 23
30476 false_7254 8 8 8 6 14 15 21 12
30477 false_7255 4 6 6 7 14 12 12 11
30478 false_7256 15 15 12 13 22 25 29 30
30479 false_7257 9 9 14 12 17 17 15 20
30480 false_7258 8 8 10 8 11 14 17 19
30482 false_726 11 14 15 11 2 9 4 5
30484 false_7261 6 5 12 8 16 16 21 16
30487 false_7264 10 4 8 13 17 13 18 16
30489 false_7266 10 7 11 12 23 24 25 32
30491 false_7268 16 14 19 14 28 31 20 30
30492 false_7269 10 14 14 18 23 23 27 28
30493 false_727 10 10 11 11 5 5 7 7
30495 false_7271 3 4 5 5 7 9 13 14
30497 false_7273 7 9 9 9 22 28 28 27
30498 false_7274 11 5 18 16 37 32 39 38
30500 false_7276 17 15 13 18 24 25 28 27
30502 false_7278 6 7 5 6 15 15 16 17
30504 false_728 18 18 16 17 15 14 11 15
30506 false_7281 8 10 7 9 17 15 14 13
30508 false_7283 9 4 9 10 21 20 22 21
30509 false_7284 14 11 19 17 28 29 39 33
30511 false_7286 10 11 11 10 16 12 13 16
30513 false_7288 7 4 7 6 13 13 13 15
30514 false_7289 8 9 12 9 19 15 16 17
30518 false_7292 7 6 7 6 18 14 14 16
30524 false_7298 4 5 8 9 15 16 12 12
30525 false_7299 11 10 13 13 20 25 24 28
30526 false_73 7 6 9 6 3 5 6 6
30531 false_7303 3 0 4 5 10 13 12 12
30532 false_7304 12 8 11 7 20 19 17 22
30533 false_7305 18 16 24 22 37 46 43 42
30540 false_7311 13 14 15 17 22 25 23 23
30541 false_7312 8 10 10 10 14 18 19 20
30545 false_7316 14 13 9 9 18 15 17 17
30547 false_7318 8 9 13 16 18 21 21 18
30549 false_732 23 21 15 22 18 13 14 16
30550 false_7320 10 9 14 7 19 16 18 18
30551 false_7321 5 8 11 9 18 16 16 14
30560 false_733 9 11 12 8 14 10 11 15
30563 false_7332 3 3 5 8 18 18 24 26
30565 false_7334 6 12 8 9 18 18 21 20
30566 false_7335 5 10 6 8 21 18 18 20
30567 false_7336 14 12 20 22 49 45 46 44
30568 false_7337 21 20 21 26 37 38 39 36
30571 false_734 15 15 15 16 10 8 9 10
30574 false_7342 7 8 13 9 22 16 15 16
30575 false_7343 7 6 8 11 23 25 26 29
30576 false_7344 4 6 15 7 31 24 32 32
30582 false_735 17 17 15 18 18 17 24 22
30585 false_7352 9 8 6 9 14 12 13 13
30586 false_7353 10 11 15 16 31 26 29 29
30587 false_7354 11 8 11 15 19 17 17 17
30588 false_7355 7 9 16 10 33 33 35 27
30589 false_7356 13 17 18 18 25 26 23 19
30590 false_7357 11 9 11 12 12 18 18 20
30596 false_7362 9 8 13 11 17 20 20 17
30602 false_7368 7 4 9 9 19 19 17 19
30603 false_7369 6 7 11 12 31 24 27 30
30604 false_737 9 9 6 7 6 8 6 8
30605 false_7370 8 11 10 7 26 24 17 23
30606 false_7371 13 14 15 20 24 25 23 21
30607 false_7372 8 6 13 6 10 13 13 14
30608 false_7373 9 9 8 13 21 28 28 30
30609 false_7374 13 14 22 17 37 38 49 41
30610 false_7375 13 9 11 11 23 22 24 19
30611 false_7376 6 8 8 12 22 25 23 21
30620 false_7384 9 7 9 8 17 12 15 18
30622 false_7386 10 8 7 12 19 19 22 18
30623 false_7387 7 6 5 6 12 13 14 11
30630 false_7393 3 6 11 6 16 14 16 17
30631 false_7394 2 2 1 3 9 4 10 12
30632 false_7395 8 7 9 5 19 21 20 21
30635 false_7398 10 8 10 13 22 24 22 23
30636 false_7399 9 9 11 11 25 26 27 24
30637 false_74 6 8 8 7 5 9 6 4
30642 false_7403 7 7 8 12 18 23 21 25
30643 false_7404 3 3 6 5 15 18 15 15
30644 false_7405 6 4 5 8 9 10 13 10
30645 false_7406 11 14 17 16 24 27 27 29
30646 false_7407 5 6 7 10 13 13 17 19
30647 false_7408 11 9 14 15 20 20 19 21
30648 false_7409 10 14 10 11 26 23 27 24
30654 false_7414 7 4 9 8 19 17 20 20
30655 false_7415 6 8 9 9 19 16 16 17
30660 false_742 23 26 25 29 17 14 14 14
30664 false_7423 9 5 9 9 21 19 23 21
30667 false_7426 7 8 10 10 26 29 27 28
30669 false_7428 4 5 7 6 16 14 20 15
30670 false_7429 6 6 4 6 17 17 23 18
30671 false_743 16 9 14 11 14 18 12 15
30673 false_7431 2 3 6 6 9 12 12 15
30685 false_7442 5 8 8 8 18 20 23 25
30696 false_7452 12 10 10 6 22 23 25 27
30698 false_7454 10 10 8 14 21 19 16 17
30700 false_7456 13 11 14 15 23 26 24 22
30704 false_746 17 15 17 17 13 20 14 15
30705 false_7460 11 7 9 10 25 24 23 23
30706 false_7461 10 12 11 8 17 18 25 17
30710 false_7465 6 7 9 9 13 15 15 9
30713 false_7468 8 4 3 13 15 23 22 21
30714 false_7469 8 11 12 11 15 15 18 17
30715 false_747 14 15 16 19 6 8 9 8
30725 false_7479 9 6 9 8 20 21 23 21
30728 false_7481 6 5 11 7 9 9 10 11
30730 false_7483 17 16 24 24 36 41 42 42
30733 false_7486 8 10 10 14 27 26 27 31
30738 false_7490 9 7 11 8 20 26 22 28
30739 false_7491 18 14 20 17 25 30 29 29
30743 false_7495 9 12 12 10 23 20 23 23
30744 false_7496 9 12 11 17 24 22 29 25
30746 false_7498 9 7 7 13 10 14 13 10
30747 false_7499 7 6 6 6 16 20 19 19
30750 false_7500 13 14 13 12 13 12 14 16
30751 false_7501 8 8 9 3 20 26 22 26
30755 false_7505 4 4 4 4 11 11 10 12
30756 false_7506 10 15 11 14 25 24 29 28
30758 false_7508 7 6 4 6 21 15 20 17
30767 false_7516 10 14 14 13 16 16 20 18
30768 false_7517 12 10 12 15 24 29 25 27
30770 false_7519 8 7 10 10 18 12 14 17
30771 false_752 9 8 12 10 11 17 14 15
30772 false_7520 12 13 15 13 34 37 43 32
30773 false_7521 5 7 7 11 16 13 16 17
30774 false_7522 4 6 6 6 18 16 12 12
30775 false_7523 17 16 19 15 22 20 23 20
30776 false_7524 9 9 8 11 17 20 22 18
30777 false_7525 3 2 3 5 6 8 7 6
30779 false_7527 4 7 10 10 18 18 19 19
30780 false_7528 8 7 9 14 21 22 25 27
30781 false_7529 10 11 11 12 16 17 16 13
30794 false_7540 9 7 10 7 15 17 18 20
30795 false_7541 10 9 12 11 24 26 25 27
30796 false_7542 5 7 6 8 6 6 7 9
30799 false_7545 7 7 8 5 12 11 9 8
30803 false_7549 10 8 10 9 23 25 23 22
30809 false_7554 6 2 4 5 18 13 20 20
30811 false_7556 2 4 2 2 3 4 4 5
30860 false_760 7 7 5 7 5 6 5 5
30861 false_7600 6 5 9 8 13 12 10 12
30862 false_7601 8 9 12 11 14 12 13 13
30864 false_7603 19 17 26 22 22 23 22 26
30866 false_7605 3 5 3 3 15 13 16 14
30869 false_7608 16 13 11 15 20 17 15 18
30873 false_7611 11 12 10 10 16 16 17 20
30874 false_7612 28 30 26 23 32 31 36 36
30877 false_7615 11 10 11 11 17 15 15 17
30878 false_7616 10 10 10 11 9 12 14 13
30879 false_7617 17 16 17 14 23 24 27 23
30881 false_7619 12 10 15 11 17 23 18 14
30884 false_7621 19 16 18 11 40 36 41 41
30885 false_7622 13 13 14 18 27 16 23 22
30888 false_7625 18 17 17 14 19 19 21 16
30889 false_7626 18 16 12 15 26 23 30 31
30890 false_7627 17 20 17 19 23 26 22 24
30891 false_7628 20 20 16 19 29 29 33 28
30893 false_763 23 26 25 24 14 15 13 19
30896 false_7632 7 8 8 6 12 10 11 10
30897 false_7633 7 10 10 11 18 17 16 16
30898 false_7634 28 23 21 26 25 23 22 24
30900 false_7636 5 4 1 3 7 6 8 6
30901 false_7637 13 14 12 11 19 18 15 18
30902 false_7638 9 9 8 4 10 10 7 8
30906 false_7641 8 8 11 9 17 14 15 10
30908 false_7643 19 17 17 20 18 22 22 20
30909 false_7644 11 13 13 12 19 21 19 24
30913 false_7648 5 8 4 9 9 9 12 11
30917 false_7651 19 15 17 21 27 29 28 28
30918 false_7652 7 7 10 12 19 27 18 21
30920 false_7654 11 14 13 13 18 19 19 16
30924 false_7658 10 9 13 13 28 22 23 28
30927 false_7660 10 13 12 12 24 24 22 23
30928 false_7661 6 7 11 9 23 26 24 26
30929 false_7662 14 14 19 11 29 25 30 32
30930 false_7663 10 12 9 12 35 35 34 34
30931 false_7664 8 7 9 8 26 29 30 29
30932 false_7665 9 9 14 14 25 19 30 27
30934 false_7667 8 8 13 11 18 28 21 24
30936 false_7669 5 6 6 10 14 11 14 11
30939 false_7671 25 20 25 21 32 25 24 27
30940 false_7672 20 16 23 24 33 29 33 33
30941 false_7673 12 10 13 14 20 27 27 21
30943 false_7675 13 9 14 12 10 13 12 12
30944 false_7676 10 8 9 8 16 12 16 13
30945 false_7677 13 12 10 9 11 9 12 9
30947 false_7679 6 10 9 8 13 16 13 14
30948 false_768 10 10 11 12 12 9 11 12
30949 false_7680 13 10 14 10 26 18 29 24
30951 false_7682 9 11 10 9 16 13 14 18
30953 false_7684 17 13 10 15 16 13 19 17
30955 false_7686 8 10 12 13 16 15 16 16
30962 false_7692 7 6 11 10 18 20 21 23
30965 false_7695 5 6 7 8 14 14 12 14
30967 false_7697 7 10 13 12 21 21 23 23
30969 false_7699 11 14 11 12 22 19 22 23
30970 false_77 11 14 12 13 9 9 9 9
30972 false_7700 7 8 9 8 12 15 18 19
30973 false_7701 15 18 15 21 15 15 15 16
30975 false_7703 11 10 9 9 21 15 21 19
30977 false_7705 11 14 19 15 22 19 24 21
30978 false_7706 16 14 15 12 17 19 19 17
30981 false_7709 8 10 10 13 12 12 13 17
30983 false_7710 12 12 14 18 27 33 29 32
30985 false_7712 8 7 10 6 17 19 15 15
30986 false_7713 11 10 8 15 13 10 10 11
30987 false_7714 15 13 14 18 18 20 17 22
30988 false_7715 8 11 10 11 19 22 24 22
30989 false_7716 11 8 8 8 18 22 18 16
30991 false_7718 11 12 16 11 21 18 17 18
30992 false_7719 4 6 7 9 14 14 12 15
30997 false_7723 7 12 10 6 16 12 11 12
30999 false_7725 8 7 11 6 16 13 15 18
31001 false_7727 9 9 9 11 18 18 22 19
31002 false_7728 1 3 2 2 6 10 7 6
31003 false_7729 16 18 19 19 16 18 19 19
31005 false_7730 11 12 13 15 20 23 24 22
31008 false_7733 17 10 15 15 15 21 19 17
31009 false_7734 9 8 6 8 17 14 15 15
31011 false_7736 8 11 12 8 15 11 14 14
31012 false_7737 18 14 13 14 23 16 23 21
31014 false_7739 6 5 8 7 5 11 9 8
31016 false_7740 8 11 8 7 22 23 23 21
31019 false_7743 7 6 9 7 17 14 16 18
31020 false_7744 10 10 10 14 23 23 25 25
31021 false_7745 19 19 22 22 28 29 34 33
31022 false_7746 10 8 13 8 20 22 26 20
31028 false_7751 7 11 7 7 20 15 19 19
31029 false_7752 6 7 6 5 10 14 14 12
31030 false_7753 13 15 17 15 20 22 14 21
31032 false_7755 9 8 10 11 14 19 19 18
31033 false_7756 15 17 13 14 27 24 27 28
31034 false_7757 6 7 9 3 11 12 12 12
31035 false_7758 11 12 14 11 21 24 18 21
31036 false_7759 11 13 13 15 17 17 20 17
31038 false_7760 8 11 11 12 16 20 17 18
31040 false_7762 4 5 8 9 14 16 15 17
31045 false_7767 7 8 6 6 17 14 13 17
31047 false_7769 5 7 9 8 15 16 13 11
31049 false_7770 10 8 10 14 23 23 26 27
31050 false_7771 12 11 12 10 17 21 18 14
31051 false_7772 10 13 12 14 18 17 23 23
31055 false_7776 10 9 10 9 17 21 17 18
31057 false_7778 7 9 11 8 16 14 18 18
31060 false_7780 9 14 11 11 20 13 20 20
31061 false_7781 7 8 10 10 13 14 17 17
31062 false_7782 4 10 11 9 18 22 24 19
31064 false_7784 12 10 5 10 15 12 17 14
31065 false_7785 9 9 12 10 19 19 21 22
31070 false_779 19 22 19 23 17 14 11 15
31075 false_7794 16 11 15 11 23 19 16 13
31076 false_7795 11 13 11 10 14 16 15 16
31077 false_7796 15 14 11 12 19 19 15 17
31078 false_7797 9 9 9 10 13 14 17 19
31083 false_7800 15 15 15 14 15 18 18 18
31086 false_7803 8 10 10 12 21 19 16 13
31087 false_7804 5 9 6 8 16 14 16 14
31088 false_7805 14 13 13 10 16 16 18 14
31089 false_7806 11 13 13 13 29 26 32 32
31091 false_7808 10 10 10 10 10 11 11 14
31093 false_781 11 10 10 9 4 5 4 5
31094 false_7810 17 19 20 23 23 24 25 28
31095 false_7811 15 17 18 23 24 29 23 26
31100 false_7816 8 8 8 7 10 9 8 6
31101 false_7817 2 3 5 5 9 9 13 15
31103 false_7819 16 14 15 17 15 16 14 16
31104 false_782 12 15 14 14 15 14 13 13
31110 false_7825 20 16 20 21 19 17 18 20
31113 false_7828 7 10 11 8 23 25 26 21
31115 false_783 10 10 9 7 8 6 8 8
31119 false_7833 7 7 9 7 14 14 14 13
31122 false_7836 9 6 7 12 21 20 23 20
31124 false_7838 16 20 22 20 29 24 26 28
31125 false_7839 14 12 14 16 12 16 13 13
31126 false_784 18 19 13 18 20 17 20 20
31127 false_7840 11 14 12 20 30 35 36 37
31128 false_7841 13 21 18 17 25 27 30 27
31131 false_7844 14 13 14 14 21 14 22 26
31132 false_7845 17 16 15 16 19 21 23 24
31133 false_7846 16 16 14 18 14 16 17 15
31136 false_7849 12 9 10 12 18 17 22 18
31138 false_7850 24 21 19 24 32 37 37 33
31139 false_7851 8 7 11 10 15 19 23 26
31140 false_7852 16 17 18 21 25 31 29 28
31141 false_7853 16 14 14 15 23 23 24 25
31143 false_7855 11 9 13 14 10 12 10 11
31144 false_7856 15 15 16 15 24 22 24 23
31145 false_7857 8 11 9 12 27 21 25 26
31147 false_7859 13 12 12 15 22 21 26 29
31153 false_7864 11 8 10 11 23 21 19 27
31154 false_7865 11 15 11 14 18 19 17 14
31155 false_7866 11 11 8 11 16 12 13 18
31156 false_7867 14 16 12 16 24 23 21 25
31157 false_7868 13 14 17 16 19 22 21 18
31158 false_7869 7 9 6 5 15 17 16 14
31160 false_7870 14 14 17 16 17 17 16 15
31161 false_7871 6 5 6 7 9 11 13 13
31164 false_7874 17 16 21 18 25 20 22 23
31170 false_788 6 5 8 7 10 9 8 10
31172 false_7881 13 11 10 12 17 18 18 17
31174 false_7883 13 11 14 10 19 14 18 16
31175 false_7884 22 20 21 20 17 17 14 19
31177 false_7886 11 10 9 14 17 22 23 17
31178 false_7887 7 8 9 10 11 9 9 11
31179 false_7888 18 19 20 17 17 22 15 28
31180 false_7889 20 17 17 16 15 13 15 15
31182 false_7890 8 4 8 7 9 12 11 10
31183 false_7891 11 14 10 9 13 15 15 8
31184 false_7892 18 17 19 16 30 28 26 28
31185 false_7893 9 9 6 6 7 6 5 7
